"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        7723,      -8.818846546,      -7.809268025,      -9.373392051,      -6.051893507,      -10.71372714,          1021.356,     0.00244409496,    0.009706622322,                 0,                 0,                 0,   -0.001205567546,     0.00244409496,    0.009706622322,                 0,       3.971458753,   0.0001500018564
          0,           0,        7724,      -8.819232359,      -7.809661822,       -9.37391399,       -6.05240577,      -10.71438129,          1021.356,    0.002444094957,    0.009706622313,                 0,                 0,                 0,   -0.001205567537,    0.002444094957,    0.009706622313,                 0,       3.971458754,   0.0001500018564
          0,           0,        7725,      -8.819618178,       -7.81005536,      -9.374452014,      -6.052881541,      -10.71503524,          1021.356,    0.002444094954,    0.009706622304,                 0,                 0,                 0,   -0.001205567529,    0.002444094954,    0.009706622304,                 0,       3.971458755,   0.0001500018564
          0,           0,        7726,      -8.820004007,      -7.810448996,      -9.374952789,      -6.053380654,      -10.71568899,          1021.356,    0.002444094951,    0.009706622296,                 0,                 0,                 0,    -0.00120556752,    0.002444094951,    0.009706622296,                 0,       3.971458757,   0.0001500018564
          0,           0,        7727,      -8.820389851,      -7.810842588,      -9.375465884,       -6.05387921,      -10.71634253,          1021.356,    0.002444094948,    0.009706622287,                 0,                 0,                 0,   -0.001205567511,    0.002444094948,    0.009706622287,                 0,       3.971458758,   0.0001500018564
          0,           0,        7728,      -8.820775707,      -7.811236155,      -9.375987333,      -6.054361271,      -10.71699588,          1021.356,    0.002444094945,    0.009706622278,                 0,                 0,                 0,   -0.001205567502,    0.002444094945,    0.009706622278,                 0,       3.971458759,   0.0001500018564
          0,           0,        7729,      -8.821161571,       -7.81162959,      -9.376487711,      -6.054844909,      -10.71764902,          1021.356,    0.002444094942,     0.00970662227,                 0,                 0,                 0,   -0.001205567493,    0.002444094942,     0.00970662227,                 0,        3.97145876,   0.0001500018564
          0,           0,        7730,      -8.821547448,      -7.812023068,      -9.377023428,      -6.055344772,      -10.71830196,          1021.356,    0.002444094939,    0.009706622261,                 0,                 0,                 0,   -0.001205567484,    0.002444094939,    0.009706622261,                 0,       3.971458762,   0.0001500018564
          0,           0,        7731,      -8.821933334,      -7.812416635,      -9.377537176,      -6.055841374,       -10.7189547,          1021.356,    0.002444094936,    0.009706622252,                 0,                 0,                 0,   -0.001205567476,    0.002444094936,    0.009706622252,                 0,       3.971458763,   0.0001500018564
          0,           0,        7732,      -8.822319239,      -7.812809889,      -9.378043806,      -6.056297367,      -10.71960723,          1021.356,    0.002444094933,    0.009706622244,                 0,                 0,                 0,   -0.001205567467,    0.002444094933,    0.009706622244,                 0,       3.971458764,   0.0001500018564
          0,           0,        7733,      -8.822705146,      -7.813203352,      -9.378546533,      -6.056818702,      -10.72025957,          1021.356,     0.00244409493,    0.009706622235,                 0,                 0,                 0,   -0.001205567458,     0.00244409493,    0.009706622235,                 0,       3.971458766,   0.0001500018564
          0,           0,        7734,      -8.823091064,      -7.813596633,      -9.379074456,      -6.057285731,       -10.7209117,          1021.356,    0.002444094927,    0.009706622227,                 0,                 0,                 0,   -0.001205567449,    0.002444094927,    0.009706622227,                 0,       3.971458767,   0.0001500018564
          0,           0,        7735,      -8.823476999,      -7.813989956,      -9.379603752,      -6.057785892,      -10.72156363,          1021.356,    0.002444094924,    0.009706622218,                 0,                 0,                 0,   -0.001205567441,    0.002444094924,    0.009706622218,                 0,       3.971458768,   0.0001500018564
          0,           0,        7736,       -8.82386294,      -7.814383289,      -9.380113887,      -6.058286457,      -10.72221535,          1021.356,    0.002444094921,    0.009706622209,                 0,                 0,                 0,   -0.001205567432,    0.002444094921,    0.009706622209,                 0,        3.97145877,   0.0001500018564
          0,           0,        7737,      -8.824248896,      -7.814776633,      -9.380619216,      -6.058777759,      -10.72286688,          1021.356,    0.002444094918,    0.009706622201,                 0,                 0,                 0,   -0.001205567423,    0.002444094918,    0.009706622201,                 0,       3.971458771,   0.0001500018564
          0,           0,        7738,      -8.824634862,      -7.815169865,      -9.381152879,      -6.059260106,       -10.7235182,          1021.356,    0.002444094916,    0.009706622192,                 0,                 0,                 0,   -0.001205567414,    0.002444094916,    0.009706622192,                 0,       3.971458772,   0.0001500018564
          0,           0,        7739,      -8.825020833,      -7.815563049,      -9.381659094,      -6.059752755,      -10.72416932,          1021.356,    0.002444094913,    0.009706622184,                 0,                 0,                 0,   -0.001205567406,    0.002444094913,    0.009706622184,                 0,       3.971458773,   0.0001500018564
          0,           0,        7740,      -8.825406818,      -7.815956181,      -9.382182332,      -6.060219034,      -10.72482024,          1021.356,     0.00244409491,    0.009706622175,                 0,                 0,                 0,   -0.001205567397,     0.00244409491,    0.009706622175,                 0,       3.971458775,   0.0001500018564
          0,           0,        7741,      -8.825792818,      -7.816349435,      -9.382674959,      -6.060736452,      -10.72547095,          1021.356,    0.002444094907,    0.009706622167,                 0,                 0,                 0,   -0.001205567388,    0.002444094907,    0.009706622167,                 0,       3.971458776,   0.0001500018564
